dialogue_id,dialogue,num_tokens
2061122010,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
MONROEVILLE WILKINSBURG 
Leaving from WILKINSBURG . Is this correct?
46G TO THE TO THE MALL 
Leaving from WILKINSBURG . Is this correct?
NO 
MONROEVILLE . Did I get that right?
NO 
Going to THE MALL . Did I get that right?
YES 
Okay
The 46G . Did I get that right?
NO 
Where would you like to leave from?
CLAIRTON 
CLAIRTON . Is this correct?
YES 
Alright
I'm sorry but I do not have the schedule for buses serving CLAIRTON . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?",209
2061122011,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
WOULD TOWN DOES THE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
61A 
The 61A . Did I get that right?
NO 
What can I do for you?
WHAT TIME DOES THE GO 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
THE LIKE TO GO FROM 
(005): 
Where do you wanna leave from?
WILKINSBURG TO SHHHHH 
Leaving from WILKINSBURG . Is this correct?
WILKINSBURG 
Leaving from WILKINSBURG . Is this correct?
USE 
If you want to leave from WILKINSBURG say yes or press one, otherwise say no or press three.
DTMF_ONE 
Alright
Where are you going?
SWISSVALE 
Going to SWISSVALE . Did I get that right?
YES 
Right
When would you like to travel?
THE SOONEST TO LEAVES 
When do you want to travel?
NOW 
You want the next bus . Is this correct?
YES 
Right
Just a minute. Let me check that for you.
The next 61A leaves REBECCA STREET AT COAL at 8 12 p.m. , and arrives at NOBLE AVENUE AT WASHINGTON at 8 21 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",437
2061122012,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
GET DON'T KNOW THE NUMBER 61A HELLO 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
MCCASLIN AND GREENFIELD 
Leaving from MCCASLIN AND GREENFIELD . Is this correct?
THERE 
If you want to leave from MCCASLIN AND GREENFIELD say yes or press one, otherwise say no or press three.
61A 
Leaving from MCCASLIN AND GREENFIELD . Did I get that right?
YES 
Alright
The 61A . Did I get that right?
YES 
Alright
Where are you going?
HILL 
For example, you can say, NORTH BRADDOCK, FORBES AND MURRAY, or DOWNTOWN.
BRADDOCK 
Going to BRADDOCK . Is this correct?
YES 
Okay
When do you wanna travel?
EIGHT O'CLOCK 
Leaving at 8 p.m. . Did I get that right?
NO 
When are you going to take that bus?
I'M AROUND TWELVE O'CLOCK 
Leaving at 12 a.m. . Is this correct?
YES 
Okay
Just a minute. I'll look that up.
I'm sorry, I don't know any routes that go from MCCASLIN AND GREENFIELD to BRADDOCK .
To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
CAN YOU 
You can say start a new query, or goodbye.
START A NEW QUERY 
Okay, let's start from the beginning.
What can I do for you?
61A 
The 61A . Is this correct?
YES 
Alright
Where do you want to leave from?
DOWNTOWN PITTSBURGH GOOD 
Leaving from PITTSBURGH . Did I get that right?
NO 
Where do you wanna leave from?
THAT 
For example, you can say, NORTH BRADDOCK, FORBES AND MURRAY, or DOWNTOWN.
DOWNTOWN 
Leaving from DOWNTOWN . Did I get that right?
YES 
Right
Where do you want to go?
PENN AVE 
Going to PENN AVE . Is this correct?
NO DOWNTOWN 
Going to DOWNTOWN . Did I get that right?
HELP 
So far, I know that you want to take the 61A from DOWNTOWN
I think you said you wanted to go to DOWNTOWN . I need you to confirm that.
If you want to go to DOWNTOWN say yes or press one, otherwise say no or press three.
NO 
Where do you wanna go?
NORTH BRADDOCK NOT 
Going to BRADDOCK . Did I get that right?
NO 
Where do you want to go?
YES 
For example, you can say, NORTH BRADDOCK, FORBES AND MURRAY, or DOWNTOWN.
YES 
For example, you can say, NORTH BRADDOCK, FORBES AND MURRAY, or DOWNTOWN.
Where do you want to go?
NORTH BRADDOCK 
Going to NORTH BRADDOCK . Is this correct?
YES 
Okay
When do you wanna travel?
TWELVE A M 
Leaving at 12 a.m. . Is this correct?
YES 
Okay
Hold on. I'll look that up.
There is a 61A leaving FORBES AVENUE AT STANWIX at 12 40 a.m. . It will arrive at BELL AVENUE AT LIBRARY JONES at 1 33 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
GOODBYE 
Thank you for using the cmu Let's Go Bus Information System. Goodbye.",907
2061122013,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
BROWNSVILLE AND BAUSMAN 
Leaving from BROWNSVILLE AND BAUSMAN . Is this correct?
If you want to leave from BROWNSVILLE AND BAUSMAN say yes or press one, otherwise say no or press three.
If you want to leave from BROWNSVILLE AND BAUSMAN say yes or press one, otherwise say no or press three.
What can I do for you?
THE SHHHHHHH SHH SHH 
(006): 
Where do you wanna leave from?
 DTMF_A 
(008): 
Let's procede step by step.
In what neighborhood is your departure stop?
ONTO DOWNTOWN PITTSBURGH TO GO TO 
Leaving from DOWNTOWN PITTSBURGH . Did I get that right?
If you want to leave from DOWNTOWN PITTSBURGH say yes or press one, otherwise say no or press three.
REAL DOWNTOWN PITTSBURGH ARE REPEAT SHERADEN REPEAT SATURDAY 
Leaving from DOWNTOWN PITTSBURGH . Is this correct?
NO FIRST ONE OF SURE HELLO 
I need you to give me a short answer.
Leaving from DOWNTOWN PITTSBURGH . Did I get that right?
EAST HILLS 
Leaving from DOWNTOWN PITTSBURGH . Is this correct?
I SHERADEN NOT DOWNTOWN SHERADEN 
EAST HILLS . Is this correct?
If you a bus for EAST HILLS say yes or press one, otherwise say no or press three.
SHERADEN 
EAST HILLS . Did I get that right?
HELLO 
Leaving from SHERADEN . Did I get that right?
SHERADEN YES 
Right
Which stop in SHERADEN do you want to leave from?
I'M LEAVING FROM HILLS THE SHERADEN STATION D O C OF TEN O'CLOCK IN MORNING I NEED TO CATCH THE THERE IS BUS THAT LEAVE WHITE TO MEAN 
Leaving from SHERADEN STATION . Is this correct?
YES 
Alright
Where do you wanna go?
I WANNA GO TO MUNHALL 
MUNHALL . Did I get that right?
ANN AND TENTH N-HUH MACHINE ARRIVING THREE 
MUNHALL . Did I get that right?
SATURDAY AGAIN QUERY PE HEAR YOU GET THAT 
Please use shorter answers because I have trouble understanding long sentences.
MUNHALL . Is this correct?
SHE WHEN THEY 
Going to TENTH . Did I get that right?
SHERADEN 
Going to SHERADEN . Did I get that right?
If you want to go to SHERADEN say yes or press one, otherwise say no or press three.
I AM SHERADEN DOWNTOWN 
Going to SHERADEN . Did I get that right?
If you want to go to SHERADEN say yes or press one, otherwise say no or press three.
If you want to go to SHERADEN say yes or press one, otherwise say no or press three.
DTMF_ONE 
Alright
When do you wanna travel?
 DTMF_ONE 
When would you like to travel?
SHADY AT HASTINGS ALL 
When would you like to travel?
For example, you can say, 10:30 in the morning, or I want to arrive by 3 p m, or i want the next bus.
THE MORNING SEVEN 
Leaving at 7 a.m. . Is this correct?
SEVENTH AND AMITY TWENTY THERE 
I need you to give me a short answer.
Leaving at 7 a.m. . Is this correct?
I NEED 51C 71D 
At what time do you wanna travel?
I SPEAK WHAT SIX 
Leaving at 6 a.m. . Did I get that right?
NO 
At what time would you like to travel?
DOESN'T NO NUMBER FREAKING TO SOUTH SIDE 
I need you to give me a short answer.
At what time do you wanna travel?
BUS SWISSVALE 
For example, you can say, 10:30 in the morning, or I want to arrive by 3 p m, or i want the next bus.
YES HEISEL AND EIGHTH 
For example, you can say, 10:30 in the morning, or I want to arrive by 3 p m, or i want the next bus.
THE PENNSYLVANIA PERRYSVILLE 
At what time do you wanna travel?
SIX A M 
Leaving at 6 a.m. . Is this correct?
WHERE 
If you want to leave at 6 a.m. say yes or press one, otherwise say no or press three.
Please use shorter answers because I have trouble understanding long sentences.
Leaving at 6 a.m. . Did I get that right?
NO 
At what time do you want to travel?
HELLO SIX WELL THEN NOW 
I think you want the next bus . Am I right?
501 TO NEXT BUS BRADDOCK AVENUE AND KENMAWR TO GO 
I need you to give me a short answer.
I think you want the next bus . Am I right?",1142
2061122014,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
DOWNTOWN 
Leaving from DOWNTOWN . Is this correct?
YES 
Right
Where do you wanna go?
NO 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
NO 
Where do you want to go?
AT KNOW 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
MILLVALE 
Where do you want to go?
MILLVALE 
Okay, I know this conversation isn't going well. There are things you can try to help me understand you better. Speak clearly and naturally; don't speak too quickly or too slowly. Give short, concise answers. Calling from a quiet place helps. If you'd like to start from scratch, you can say ?start-over' at any time.
Where do you want to go?
AT DON'T KNOW 
For example, you can say, FORBES AND MURRAY, DOWNTOWN, or MCKEESPORT.
BUTLER STREET 
Going to BUTLER STREET . Did I get that right?
NO 
What is your destination?
BUTLER STREET 
Going to BUTLER STREET . Did I get that right?
YES 
Alright
When do you want to travel?
MIDNIGHT 
I think you want the next bus . Am I right?
YES 
Right
Hold on. Let me check that for you.
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",393
2061122015,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
SWISSVALE 
Leaving from SWISSVALE . Did I get that right?
NO 
What can I do for you?
DOWNTOWN 
Leaving from DOWNTOWN . Is this correct?
YES 
Alright
What is your destination?
BUTLER STREET 
Going to BUTLER STREET . Is this correct?
YES 
Okay
When would you like to travel?
NEXT BUS 
You want the next bus . Is this correct?
YES 
Okay
Hold on. I'll look that up.
The next 71A leaves FORBES AVENUE AT STANWIX at 8 55 p.m. , and arrives at BUTLER STREET AT SIXTY SECOND STREET LOOP at 9 38 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 9 oh 8 p.m. . It will arrive at BUTLER STREET AT PENN at 9 20 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 1D leaving LIBERTY AVENUE AT SIXTH at 9 15 p.m. . It will arrive at BUTLER STREET AT FREEPORT at 9 36 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 9 20 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 9 35 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 500 leaving SIXTH STREET AT LIBERTY at 9 36 p.m. . It will arrive at BUTLER STREET AT SIXTY SECOND STREET LOOP at 10 22 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 9 43 p.m. . It will arrive at BUTLER STREET AT PENN at 9 55 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 9 45 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 10 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 71A leaving FORBES AVENUE AT STANWIX at 9 55 p.m. . It will arrive at BUTLER STREET AT SIXTY SECOND STREET LOOP at 10 38 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 54C leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 10 10 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 10 18 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 10 20 p.m. . It will arrive at BUTLER STREET AT PENN at 10 32 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 1D leaving LIBERTY AVENUE AT SIXTH at 10 30 p.m. . It will arrive at BUTLER STREET AT FREEPORT at 10 51 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",1368
2061122016,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
DOWNTOWN 
Leaving from DOWNTOWN . Did I get that right?
YES 
Right
Where do you wanna go?
BUTLER STREET 
Going to BUTLER STREET . Is this correct?
YES 
Okay
When do you wanna travel?
TEN P M 
Leaving at 10 p.m. . Did I get that right?
YES 
Okay
Hold on. Let me check that for you.
There is a 54C leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 10 10 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 10 18 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 10 20 p.m. . It will arrive at BUTLER STREET AT PENN at 10 32 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 1D leaving LIBERTY AVENUE AT SIXTH at 10 30 p.m. . It will arrive at BUTLER STREET AT FREEPORT at 10 51 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 10 35 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 10 50 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 71A leaving FORBES AVENUE AT STANWIX at 11 p.m. . It will arrive at BUTLER STREET AT SIXTY SECOND STREET LOOP at 11 40 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 11 oh 5 p.m. . It will arrive at BUTLER STREET AT PENN at 11 17 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 11 25 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 11 40 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 54C leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 11 39 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 11 46 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Just a second.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 11 50 p.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 12 oh 5 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 91A leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 12 a.m. . It will arrive at BUTLER STREET AT PENN at 12 12 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS 
Okay.
There is a 86B leaving LIBERTY AVENUE OPPOSITE TWENTY SIXTH at 12 15 a.m. . It will arrive at PENN AVENUE OPPOSITE BUTLER at 12 29 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",1363
2061122017,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
HELP THE 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
FORBES AND CRAFT SO ALRIGHT 
Leaving from CRAFT . Is this correct?
NO LEAVING FROM BY IT'S 
What can I do for you?
FIFTH AT BIGELOW 
Leaving from FIFTH AT BIGELOW . Is this correct?
HELP HELP 
If you want to leave from FIFTH AT BIGELOW say yes or press one, otherwise say no or press three.
HELP 
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
I think you said you wanted to leave from FIFTH AT BIGELOW . I need you to confirm that.
If you want to leave from FIFTH AT BIGELOW say yes or press one, otherwise say no or press three.
HELP 
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
I think you said you wanted to leave from FIFTH AT BIGELOW . I need you to confirm that.
If you want to leave from FIFTH AT BIGELOW say yes or press one, otherwise say no or press three.
Leaving from FIFTH AT BIGELOW . Is this correct?
What can I do for you?
SOON PERSON 
(010): 
Where are you leaving from?
WHERE I'M AT FOR HOMEWOOD 
HOMEWOOD . Did I get that right?
SAYS IF THE GO 
I need you to give me a short answer.
HOMEWOOD . Is this correct?",510
2061122018,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
ROSS PARK MALL 
ROSS PARK MALL . Did I get that right?
YES 
Right
I'm sorry but I do not have the schedule for buses serving ROSS PARK MALL . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.
What can I do for you?",115
2061122019,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
500 
The 500 . Did I get that right?
YES 
Alright
I'm sorry but I do not have the schedule for the 500 . The routes I currently cover are the following: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 5 oh 1.
What can I do for you?
54C 
The 54C . Is this correct?
WHAT 
What can I do for you?
The 54C . Is this correct?
WHAT 
What can I do for you?
The 54C . Did I get that right?
WHAT 
What can I do for you?
What can I do for you?
HELLO 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
ONE 
Leaving at 1 a.m. . Is this correct?
WHAT THE NEXT 54C FROM OAKLAND TO SOUTH SIDE 
Leaving at 1 a.m. . Did I get that right?
NO 
Leaving from OAKLAND . Is this correct?
YES 
Okay
Going to SOUTH SIDE . Did I get that right?
YES 
Right
When would you like to travel?
TEN 
Leaving at 10 p.m. . Did I get that right?
YES 
Alright
Hold on. Let me check that for you.
There is a 54C leaving FIFTH AVENUE AT BIGELOW PITT at 10 35 p.m. . It will arrive at EAST CARSON STREET AT TWENTIETH at 10 49 p.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",469
2061122020,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
SWISSVALE 
Leaving from SWISSVALE . Did I get that right?
HELP 
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
I think you said you wanted to leave from SWISSVALE . I need you to confirm that.
If you want to leave from SWISSVALE say yes or press one, otherwise say no or press three.
HELP 
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
I think you said you wanted to leave from SWISSVALE . I need you to confirm that.
If you want to leave from SWISSVALE say yes or press one, otherwise say no or press three.
Leaving from SWISSVALE . Did I get that right?
TELL ME WILL FUN 
I need you to give me a short answer.
Leaving from SWISSVALE . Is this correct?
I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.
What bus schedule information are you looking for?
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
OKAY 
For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..
NO 
(008): 
Where would you like to leave from?
WATERFRONT 
Leaving from WATERFRONT . Is this correct?
TO 
If you want to leave from WATERFRONT say yes or press one, otherwise say no or press three.
HELLO 
If you want to leave from WATERFRONT say yes or press one, otherwise say no or press three.
SHE SAID YES 
Okay
Where are you going?
DOWNTOWN 
Going to DOWNTOWN . Did I get that right?
YES 
Alright
When do you wanna travel?
FIVE 
Leaving at 5 a.m. . Is this correct?
NO WANNA NEXT BUS COME 
Leaving at 5 a.m. . Is this correct?
FIG YES 
Okay
Hold on. Let me check that for you.
There is a 56E leaving WATERFRONT AT TERMINUS at 5 oh 3 a.m. . It will arrive at FIFTH AVENUE AT GRANT at 5 40 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
WHEN IS THE NEXT BUS FROM OAKLAND HELLO 
Just a second.
There is a 56B leaving MONONGAHELA BOULEVARD AT EAST WATERFRONT DRIVE at 5 19 a.m. . It will arrive at FIFTH AVENUE AT GRANT at 5 56 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
THE 21C WAS THE NEXT BUS 
Just a second.
There is a 56E leaving WATERFRONT AT TERMINUS at 5 33 a.m. . It will arrive at FIFTH AVENUE AT GRANT at 6 10 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.",1042
2061122021,"Welcome to the CMU Let's Go bus information system.
To get help at any time, just say Help or press zero.
What can I do for you?
LEAVE FROM FORBES AND MURRAY 
Leaving from FORBES AND MURRAY . Did I get that right?
YES 
Okay
Where do you wanna go?
NEGLEY AND ELLSWORTH 
Going to NEGLEY AND ELLSWORTH . Did I get that right?
MACHINE 
If you want to go to NEGLEY AND ELLSWORTH say yes or press one, otherwise say no or press three.
YES 
Right
When do you wanna travel?
WHAT THE IDIOT THANK YOU 
When are you going to take that bus?
NO 
When do you wanna travel?
BUS NOON 
Leaving at 12 a.m. . Is this correct?
THE NEXT NIGHT N 
If you want to leave at 12 a.m. say yes or press one, otherwise say no or press three.
NOW 
You want the next bus . Is this correct?
If you want the time of the next bus say yes or press one, otherwise, say no or press three.
NO 
Leaving at 12 a.m. . Did I get that right?
YEAH 
Alright
Just a minute. Let me check that for you.
There is a 64A leaving MURRAY AVENUE AT FORBES at 12 13 a.m. . It will arrive at NEGLEY AVENUE AT ELLSWORTH at 12 26 a.m. .
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
NO 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.
NO 
To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.
PERSON 
You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.",487
